"","station","EHF_t","min_95","min_99","max_95","max_99","mean_95","mean_99"
"3934",85015,18.5248958333333,14,16.5,27,32,19.75,23.25
"3935",85016,14.6961111111111,15.5,18,30.5,35.5,22.25,25.5
"3936",85018,17.1733333333333,14,16,26,31,19.5,23
"3937",85020,15.1926041666667,15.5,18,29.5,34.5,22,25.25
"3938",85023,19.1825,15,17.5,29.5,34.5,21.75,25.25
"3939",85025,15.658125,15.5,18,28.5,34,21.5,24.75
"3940",85026,19.8942111111111,13.5,16.1,27,32,19.75,23.25
"3941",85028,17.0836111111111,15.5,17.5,27.5,32.5,20.75,24.25
"3942",85029,17.1170138888889,15.5,17.5,27.5,32.5,20.75,24.25
"3943",85033,14.52,16,18,28,33.5,21.25,24.5
"3944",85038,15.2491319444445,15.5,18,30,35,22,25.5
"3945",85040,17.5661111111111,15,17,26.5,31.5,20,23.5
"3946",85041,19.4861805555556,15.5,18,28,33.5,21.25,24.75
"3947",85042,17.5171875,14.5,17.5,30,34.5,21.5,25
"3948",85045,19.1976388888889,14.5,17,28,33,20.75,24.25
"3949",85046,18.6569444444445,15.5,18,30.5,35.5,22.25,25.75
"3950",85047,18.9083333333333,15,17.5,29.5,34.5,21.75,25.25
"3951",85048,18.1645833333333,15.5,17.5,29,34,21.5,25
"3952",85049,18.1355555555555,15.5,18,28.5,33.5,21.25,25
"3953",85050,14.2891666666667,16,18,30,35,22.25,25.5
"3954",85053,17.7144444444445,14.5,16.5,27,32,20.25,23.5
"3955",85054,14.7777777777778,15.5,18,30,35,22,25.25
"3956",85055,15.2687472222222,15.5,18,30,35,22,25.5
"3957",85056,18.3229166666667,15,17.5,28,33,21,24.5
"3958",85059,17.259375,15.5,17.5,29.5,34.5,21.75,25.25
"3959",85060,14.6171527777778,15.5,18,29.5,34.5,21.75,25
"3960",85062,16.851875,15,17.5,29.5,34.5,21.5,25
"3961",85063,18.2029513888889,14,16.5,26,31,19.5,23
"3962",85065,18.9033680555555,14.5,17,28,33,20.75,24.25
"3963",85066,18.12,14,16.5,29,33.5,20.75,24.25
"3964",85067,18.28125,14.5,17,29.5,34,21,24.5
"3965",85068,13.5586805555556,16.5,18.5,29,34,22,25.25
"3966",85069,13.5969444444444,16.5,18.5,29,34,22,25.25
"3967",85070,14.7411111111111,16,18,27.5,32.5,21,24.25
"3968",85071,15.7697222222222,15.5,18,29.5,34.5,22,25.25
"3969",85072,15.2990833333333,15.7,18,29.5,34.8,21.75,25
"3970",85073,14.8472222222222,16,18,28.5,33.5,21.5,24.75
"3971",85076,15.0654861111111,15.5,18,29,34,21.5,24.75
"3972",85077,15.1786111111111,15.5,18,28.5,33.5,21.5,24.75
"3973",85078,14.8805208333333,15.5,18,29.5,35,22,25.25
"3974",85079,19.9262694444444,12,15,24.5,28.9,17.5,21
"3975",85081,19.236875,14,16.5,27.5,32.5,20.25,23.75
"3976",85082,14.5743055555555,16.5,18.5,25.5,30.5,20.5,23.75
"3977",85084,16.7988888888889,15,17,27,32,20.25,23.75
"3978",85085,17.9972222222222,15.5,18,30,34.5,22,25.25
"3979",85086,16.5241666666667,15.5,18,30,35,22,25.25
"3980",85091,16.8827777777778,15,17.5,29.5,34.5,21.5,25
"3981",85092,18.6860416666667,15,17.5,29.5,34.5,21.75,25.25
"3982",85093,18.5590277777778,15,17.6,30,35,21.95,25.25
"3983",85094,15.780625,15.5,18,27.5,32.5,21,24.25
"3984",85096,15.0702555555555,16.7,18.9,24.5,29.5,20.2,23.5
"3985",85100,17.15,15,17.5,29,34,21.25,24.75
"3986",85103,17.0165555555555,15.5,17.8,29.5,34.5,21.8,25.25
"3987",85106,17.5538166666667,13.5,16,27,32.2,19.5,22.75
"3988",85148,14.5982986111111,15.5,18,27.5,33,21,24.25
"3989",85150,16.8839986111111,15,17.5,29,34,21.5,24.75
"3990",85152,15.4505555555556,15.5,17.5,28,33,21,24.25
"3991",85153,17.01875,14.5,17,30.5,35,21.75,25
"3992",85193,15.4249305555555,15.5,17.5,27.5,33,21,24.25
"3993",85199,17.0815277777778,15.3,17.5,29.5,34.5,21.75,25.25
"3994",85209,18.8939583333333,15.5,18,30.5,35,22.25,25.75
"3995",85227,18.8375,14.5,17,27.5,32.5,20.25,23.7700000000001
"3996",85240,18.931625,15,17.5,29.5,34.2,21.5,25
"3997",85254,14.9808333333333,15.5,18,30.5,35.5,22.25,25.75
"3998",85277,17.9408333333333,14.5,17,30,34.5,21.5,24.75
"3999",85279,14.9462611111111,15.5,18,29.5,34.5,21.75,25
"4000",85280,16.8249444444444,15.5,17.9,30,35,22,25.25
"4001",85282,18.3125,14.5,17,28.5,33.5,20.75,24.25
"4002",85283,17.1549340277778,15.5,18,30,35,22,25.5
"4003",86004,20.8473611111111,15.5,18.5,30,35,22,25.75
"4004",86005,20.1500694444445,14.5,17.5,28.5,33.5,20.75,24.5
"4005",86009,18.9209722222222,15,18,31.5,36,22.5,26
"4006",86012,22.070625,16,19,31,36,22.75,26.75
"4007",86013,22.530625,17,20,31.5,36.5,23.5,27.25
"4008",86017,19.404825,16.5,19,27.5,32.8,21.25,25.25
"4009",86018,22.85625,16.5,19.5,31,36,23,27
"4010",86020,22.0840277777778,16.5,19.5,30.5,36,22.75,26.75
"4011",86023,21.1833333333334,16,18.5,30,35.5,22.5,26
"4012",86027,19.9145833333333,16,19,31,36,22.75,26.5
"4013",86032,20.4363888888889,16,18.5,27,32.5,20.75,24.5
"4014",86033,22.81875,16.5,19.5,31,36,23,27
"4015",86035,20.8872916666667,16,19,31.5,36.5,23.25,27
"4016",86036,22.6046875,16,19,31.5,36.5,23,27
"4017",86037,23.0108333333333,17,20,31.5,37,23.5,27.5
"4018",86038,23.4906666666667,16.7,20,31.7,37,23.5,27.4700000000001
"4019",86039,23.0877777777778,17,20,31.5,37,23.5,27.25
"4020",86040,19.4583333333333,16.5,19,27.5,32.5,21.25,25
"4021",86042,20.7897222222222,16.5,19.5,30,35,22.5,26.25
"4022",86044,19.5922222222222,15,17.5,29.5,34.5,21.5,25.25
"4023",86045,20.5279166666667,14.5,17.5,29,34,21.25,24.75
"4024",86048,19.5798263888889,16.5,19,29,34.5,22.25,25.75
"4025",86050,19.48875,14,17,27.5,32.5,20.25,23.75
"4026",86053,22.5885416666667,16.5,19.5,31.5,36.5,23.25,27.25
"4027",86055,20.7999305555556,15.5,18.5,30.5,35.5,22.5,26.25
"4028",86060,21.9855416666666,17,20,31.5,36.5,23.5,27.25
"4029",86061,21.44,14.5,18,29,33.5,21,24.75
"4030",86063,19.5849305555555,15.5,18.5,30,35,22.25,25.75
"4031",86066,19.95,15.5,18.5,31,36,22.5,26.25
"4032",86067,19.2176736111111,15,17.5,29,34,21.5,25
"4033",86070,19.3055555555555,15.5,18,31.5,36,22.5,26.25
"4034",86071,25.8321666666667,17.5,20.8,32.5,37.9,24.1,28.2
"4035",86073,22.8470138888889,15.5,19,31,36,22.5,26.5
"4036",86076,22.2938888888889,14,17.5,27,32,20,23.75
"4037",86077,22.0488888888889,16.5,19.5,30.7,36,22.85,26.75
"4038",86079,20.3011277777778,16.5,19.5,29,34.4,22.25,25.8700000000001
"4039",86082,21.0622222222222,16.5,19,29,34,22,25.75
"4040",86083,22.0019444444444,16.5,19.5,31,36,23,26.75
"4041",86085,20.8473611111111,15.5,18.5,30,35,22,25.75
"4042",86087,19.0175,16.5,19,28,33,21.25,25
"4043",86088,22.0019444444444,16.5,19.5,31,36,23,26.75
"4044",86090,18.0459375,15,17.5,31,35.5,22,25.5
"4045",86091,22.4505729166667,17,20,31.5,37,23.5,27.25
"4046",86092,19.2176736111111,15,17.5,29,34,21.5,25
"4047",86094,17.9941666666666,14.5,17.3,30,34.5,21.5,25
"4048",86095,22.6882638888889,17,20,31.5,36.5,23.5,27.25
"4049",86096,22.1958333333333,16.5,19.5,31.5,36.5,23.25,27.25
"4050",86097,20.9286805555556,16.5,19,28,33.5,21.5,25.25
"4051",86098,20.3484722222222,16,19,28,33.5,21.5,25.25
"4052",86101,20.6908333333333,16,19,31,36,22.75,26.25
"4053",86103,22.6982638888889,14,17.5,27,31.5,20,23.75
"4054",86104,22.2316388888889,16.2,19.5,31,36,22.85,26.75
"4055",86105,19.6815277777778,16.5,19,28,33,21.5,25.25
"4056",86106,19.7323958333333,15,18,30.5,35.5,22.25,25.75
"4057",86107,20.0432986111111,15,18,30.5,35,22,25.75
"4058",86115,22.530625,17,20,31.5,36.5,23.5,27.25
"4059",86116,20.1220486111111,16,18.5,30.5,35.5,22.25,26
"4060",86117,20.7025,15.5,18.5,31,36,22.75,26.5
"4061",86119,19.0175,16.5,19,28,33,21.25,25
"4062",86120,21.8635763888889,15.5,18.5,31,35.5,22.5,26.25
"4063",86121,18.2016666666667,15,18,31,35.5,22.25,25.75
"4064",86122,21.7697222222222,16.5,19.5,31.5,36.5,23.25,27
"4065",86125,21.4726388888889,16,19,31.5,36.5,23,26.75
"4066",86127,18.6955666666667,15.5,18,28.5,33.5,21.25,24.85
"4067",86129,19.8702777777778,15.5,18.5,31,36,22.5,26
"4068",86130,18.8429166666667,15.5,18,30,34.5,22,25.5
"4069",86131,21.0218055555556,15.5,19,31.5,36,22.75,26.5
"4070",86142,25.574375,14.2,18.5,27,31.5,20,24
"4071",86147,21.75125,16.5,19.5,30.5,35.5,22.75,26.5
"4072",86172,19.9145833333333,16,19,31,36,22.75,26.5
"4073",86194,19.1786111111111,15,17.5,28.5,33.5,21,24.6000000000004
"4074",86213,19.9590277777778,16.5,19,28,33,21.5,25.25
"4075",86219,21.196875,14,17,27,32,20,23.5
"4076",86224,21.61796875,16,19,30.5,35.6,22.75,26.5
"4077",86240,19.01875,16.5,19,29,34,22,25.5
"4078",86243,24.4246527777778,14.5,18,27,31.7,20,24
"4079",86245,21.0604166666667,16.1,19,30.2,35.5,22.5,26.25
"4080",86282,24.2358888888889,16,19.4,31.4,36.5,23,27
"4081",86306,19.0192361111111,16.5,19,28.5,33.5,21.75,25.5
"4082",86314,19.8246527777778,16,18.5,30,35,22.25,26
"4083",86339,18.8495833333333,16,18.5,29,34,21.75,25.5
"4084",86351,21.9957833333333,16.4,19.5,31.5,36.5,23.25,27
"4085",86354,18.5788888888889,16.5,19,28,33,21.5,25.25
"4086",86364,19.3270111111111,15.5,18.5,32,36.5,23,26.5
"4087",86375,21.1661333333333,16,19,30,35,22.25,26
"4088",87000,24.6213541666667,14.5,18,29,34.5,21.25,25.25
"4089",87001,21.8954166666667,16,19,28.5,34,21.5,25.5
"4090",87003,23.6357638888889,15.5,18.5,30.5,36,22.5,26.5
"4091",87005,23.9904166666667,13.5,17.5,29.5,34.5,20.75,25
"4092",87006,24.165,13.5,17.5,29,34,20.75,24.75
"4093",87007,24.3897222222222,14,17.5,29.5,34.5,21.25,25.25
"4094",87008,23.80375,15.5,19,30.5,36,22.5,26.5
"4095",87009,23.3831944444444,15.5,18.5,30,35.5,22,26
"4096",87010,22.2558333333333,16.5,19,29,35,22,26
"4097",87011,24.5799652777778,13.5,17,29,34,20.5,24.5
"4098",87014,24.4978472222222,14,17.5,29.5,34.5,21.25,25.25
"4099",87017,25.3708333333333,12.5,16.5,27.5,32.5,19.75,23.5
"4100",87020,24.171875,16.5,19.5,31.5,37,23.25,27
"4101",87021,24.65125,14.5,18,29.5,34.5,21.25,25.25
"4102",87023,22.3017361111111,16.5,19.2000000000007,30,36,22.5,26.5
"4103",87025,22.3173663194444,16.4,19,30,36.1400000000001,22.5,26.5
"4104",87026,23.4796527777778,14.5,18,30,35,21.5,25.5
"4105",87027,24.3738888888889,16.5,19.5,31.5,36.5,23.25,27
"4106",87029,22.1365625,14.5,18,30.5,35,22,25.75
"4107",87030,22.5575,16.5,19,30.5,36.2000000000007,22.75,26.75
"4108",87031,23.0371527777777,16.5,19.5,31.2,37,22.95,27
"4109",87032,23.3119791666667,16.5,19.5,31,36.5,23,27
"4110",87033,22.5888541666667,16.5,19.5,30.5,36,22.75,26.75
"4111",87034,22.4060416666667,16,19,30.5,36,22.5,26.5
"4112",87035,24.7133333333333,13,16.5,27,32,19.5,23.5
"4113",87036,24.3523958333333,13.8,17.4400000000001,29,34,20.75,24.75
"4114",87037,24.7133333333333,13,16.5,27,32,19.5,23.5
"4115",87038,23.0108333333333,17,20,31.5,37,23.5,27.5
"4116",87039,23.5209722222222,15.5,19,31,36.5,22.75,26.75
"4117",87040,23.7164583333333,16,19,31,36.5,22.75,26.75
"4118",87042,24.5729861111111,14.5,18,29.5,35,21.5,25.25
"4119",87043,24.6590972222222,14.5,17.5,29.5,34.5,21.25,25.25
"4120",87044,24.8194444444444,14.5,18,30,35.5,21.75,25.75
"4121",87045,24.4625,13.5,17,29,34,20.5,24.5
"4122",87046,25.0990277777778,13,17,28.5,33.5,20.25,24.25
"4123",87048,23.4085416666667,16,19,30.5,36,22.5,26.6000000000004
"4124",87051,24.3125,14.5,18,30,35,21.5,25.5
"4125",87053,22.2175,17,19.5,29.5,35,22.5,26.5
"4126",87054,21.9066666666667,16.5,19.5,28.5,34,22,25.75
"4127",87055,22.3281944444444,15,18.5,30.5,35.5,22.25,26.25
"4128",87059,23.8171875,15,18,30,36,22,26
"4129",87061,23.9450694444444,15.5,18.5,30.5,35.5,22.25,26.25
"4130",87062,23.9377777777778,16,19.5,31,36.5,23,27
"4131",87065,23.3326527777778,16.5,19.5,30.8,36.5,22.75,26.75
"4132",87067,25.2219097222222,13.5,17,29.5,34.5,20.75,24.75
"4133",87073,24.8115972222222,14.5,18,30,35.5,21.75,25.75
"4134",87075,24.5947916666667,13.5,17,28,33,20,24
"4135",87093,22.4313888888889,16,19,28.5,34.5,21.75,25.75
"4136",87100,21.2604444444445,16.6,19.3,28,34,21.75,25.75
"4137",87117,22.3173663194444,16.4,19,30,36.1400000000001,22.5,26.5
"4138",87130,22.7091666666667,14.5,18,29.5,34.5,21.5,25.25
"4139",87133,22.3977083333333,16.5,19,30,36,22.5,26.5
"4140",87141,23.6577083333333,14,17.5,29,34,21,25
"4141",87150,23.1479166666667,16.5,19.5,30.5,36.5,22.75,26.75
"4142",87159,25.34375,12.5,16.5,27.5,32.5,19.75,23.5
"4143",87163,23.0770833333333,16,19,29.5,35.5,22,26
"4144",87169,23.3188541666667,16,19,31.5,36.5,22.75,26.75
"4145",88000,18.6683333333333,15.5,18.5,32.5,37,23.5,26.75
"4146",88001,18.0495833333333,15.5,18.5,33,37,23.5,27
"4147",88002,19.8777777777778,16.5,20,33.5,38,24.5,28
"4148",88005,23.4009722222222,15,18.5,31.5,36,22.5,26.25
"4149",88007,17.7219444444444,15.5,18.5,32.5,36.5,23.5,26.75
"4150",88008,21,16,19,32,36.5,23.25,27
"4151",88011,23.0334722222222,15.5,19,32,37,23.25,27
"4152",88012,24.7256944444445,13.5,17,28.5,33.5,20.25,24.25
"4153",88013,22.5772916666667,16.5,20,33,38,24.25,28
"4154",88014,22.4569444444445,16,19.5,32.5,37,23.5,27.5
"4155",88015,22.5213777777778,15,18.5,32,36.5,22.75,26.5
"4156",88016,23.7416666666667,14.5,18,30.5,35.5,21.75,25.75
"4157",88017,23.7677083333333,14,17.5,30,34.5,21.25,25.25
"4158",88019,23.8791666666667,14.5,18,30.5,35.5,21.8,25.75
"4159",88020,24.2990277777778,14,17.5,30,34.5,21.25,25.25
"4160",88021,23.0340277777778,15.5,19,32,37,23,27
"4161",88023,17.7764583333334,15.5,18.5,32.5,36.5,23.25,26.5700000000001
"4162",88025,20.7304166666667,14.5,17.5,29.5,33.5,21.25,24.75
"4163",88026,22.8588888888889,15.5,19,32,36.5,23.25,27
"4164",88027,21.3333333333333,16,19.5,32.5,37,23.75,27.5
"4165",88029,21.2430555555556,16,19.5,33,37.5,24,27.6
"4166",88031,21.11625,14.5,18,30,34.5,21.75,25.25
"4167",88032,22.3635416666667,16,19.5,33,37.5,24,27.75
"4168",88033,21,16,19,32,36.5,23.25,27
"4169",88034,21.8101388888889,15,18.5,30.5,35.2000000000007,22,26
"4170",88035,24.0986805555556,14,17.5,29.5,34.5,21.25,25.25
"4171",88036,23.04125,14.5,18,30,35,21.65,25.5
"4172",88038,23.8643055555555,15,18.5,32,37,23,26.75
"4173",88040,25.1526388888889,13,16.5,27.5,32.5,19.75,23.75
"4174",88041,24.7379166666667,15,18.5,31,35.5,22.25,26.25
"4175",88042,23.3340277777778,14.5,18,30.5,35.5,22,25.75
"4176",88043,22.8612902777778,16.1,19.5,33,37.9,24,27.75
"4177",88044,18.9150347222222,14.5,17.5,30,34.5,21.75,25.25
"4178",88045,18.2894444444445,16,19,33,37,23.75,27.25
"4179",88046,19.6763541666667,15,18,30.5,35,22.25,25.75
"4180",88048,22.5482638888889,16,19.5,33,37.5,24,27.75
"4181",88050,21.458125,15.5,19,32,36.5,23.25,27
"4182",88051,21.8630208333333,16,19.4,32.5,37,23.6,27.25
"4183",88052,22.2208333333333,16,19.5,33,37.5,23.75,27.75
"4184",88053,20.1833333333333,16.5,19.5,33,37.5,24,27.5
"4185",88054,22.7458333333333,15,18.5,31.5,36.5,22.75,26.75
"4186",88056,22.8270833333333,16,19.5,32.5,37.5,23.75,27.5
"4187",88059,24.68125,13,17,28.5,33.5,20.25,24.25
"4188",88060,22.5277777777778,14,17.5,28.5,33,20.5,24.5
"4189",88061,23.7625,14,17.5,29.5,34,21,25
"4190",88065,22.6958333333333,15.5,19,32,37,23.25,27
"4191",88066,22.6958333333333,15.5,19,32,37,23.25,27
"4192",88067,19.841875,16,19,32.5,37,23.75,27.25
"4193",88068,21.58975,15,18.5,27.5,31.5,20.75,24.25
"4194",88088,24.5710069444445,14,17.5,29.5,34.5,21,25
"4195",88101,24.1996875,13.5,17.5,29.5,34.5,21,25
"4196",88109,19.9270027777778,16.7,20,33.5,38,24.5,28.25
"4197",88110,23.5155666666667,15.9,19.6,32.2,37,23.25,27.25
"4198",88111,23.2795833333333,14.5,18,30.5,35.5,22,26
"4199",88112,18.2690277777778,15.5,18.5,32,36.5,23.25,26.5
"4200",88118,22.8985416666667,16,19.5,32.5,37,23.5,27.25
"4201",88123,23.4082291666667,14,18,30,35,21.5,25.5
"4202",88131,18.9405555555555,15,18,31,35.5,22.25,25.75
"4203",88132,23.0545833333333,16.5,20,33,38,24.25,28
"4204",88133,24.5995833333333,13,17,28.5,33.5,20.25,24.25
"4205",88153,18.7597777777778,15.5,18.5,32,36,22.75,26.25
"4206",88159,20.7498958333333,16,19.5,32.5,37,23.75,27.5
"4207",89000,25.3725,14.5,18.5,31.5,36.5,22.5,26.5
"4208",89001,23.8191666666666,14,17.5,30,35,21.25,25.25
"4209",89002,24.5789444444444,14.4,18.1,30,35,21.5,25.6
"4210",89003,26.5364236111111,15,18.5,33,38,23.25,27.25
"4211",89004,24.235,15,18.5,30.5,36,22.25,26
"4212",89005,25.31,14.5,18,31,36,22,25.75
"4213",89006,25.0451388888889,15,18,31,36.5,22.25,26.25
"4214",89009,26.8383680555556,14.5,18,32,37,22.5,26.75
"4215",89010,24.5682291666667,15,18,30.5,36.5,22.25,26.25
"4216",89011,27.3556944444444,14.5,18,31,36.5,22.25,26.25
"4217",89016,25.1791666666667,14.5,18,31,36.5,22.25,26.25
"4218",89017,24.9477777777778,14,17.5,30.5,35.5,21.5,25.5
"4219",89018,25.8353791666666,15,18.3,31,36.6,22.25,26.25
"4220",89019,25.5816666666667,15,18.5,32,37,22.75,26.75
"4221",89022,27.0534722222222,14.5,18,31.5,36.5,22.25,26.25
"4222",89024,24.2984722222222,15,18,31,36,22,26
"4223",89025,25.2269791666667,14.5,18,31,36.5,22,26
"4224",89028,24.8066666666667,14.5,18,30.5,35.5,21.75,25.75
"4225",89029,25.2705555555556,14.5,18,31,36.5,22.25,26.25
"4226",89030,24.9211805555556,14.5,18,31,36,22,26
"4227",89031,26.4975,15,18.5,32,37,22.5,26.75
"4228",89032,25.5613888888889,14.5,18,31,36.5,22.25,26.25
"4229",89033,26.1595833333333,14.5,18,31,36.5,22,26.25
"4230",89034,25.7285416666667,14.5,18,31.5,36.5,22.25,26.25
"4231",89035,25.0579166666667,14.5,18,31,36.5,22.25,26.25
"4232",89036,26.019125,15,18.5,32.5,37.5,23,27
"4233",89037,26.1072916666667,14.5,18,31.5,36.5,22.5,26.5
"4234",89046,24.8063194444444,14.5,18,30.5,36,21.75,25.75
"4235",89067,24.1425,15,18,30.5,36,22,26
"4236",89075,26.5361111111111,14.5,18,31,36.5,22,26
"4237",89084,24.34,15,18,30.5,36,22,26
"4238",89085,23.8532916666667,14.5,18.1,31.5,36.6,22.3,26.4700000000001
"4239",89092,24.6913888888889,15,18,30.5,36,22,26
"4240",89093,24.3791666666667,14.5,18,30.5,36,22,26
"4241",89094,24.8572222222222,14.5,18,30,35.5,21.75,25.75
"4242",89103,26.2608333333333,14.5,18,30.5,36,21.75,25.75
"4243",90000,25.2612847222222,15.5,18.5,29,35,21.5,25.75
"4244",90001,22.8561111111111,16,18.5,27.5,33,21,25
"4245",90003,25.4322916666667,13.5,17,26,31.5,19.25,23.25
"4246",90004,24.1959375,14.5,17.5,28.5,34,21,25
"4247",90005,24.8327430555556,14.5,18,30,36,21.75,25.75
"4248",90006,24.0467708333333,14.5,17.5,27.5,33.5,20.5,24.5
"4249",90008,23.85375,15,18,29,35,21.5,25.5
"4250",90009,27.2574305555555,14.5,18,31,36.5,22,26
"4251",9001,16.1800173611111,19,22,35,38.5,26.5,29.5
"4252",90010,27.3333333333333,14.5,17.5,30.5,36,21.75,26
"4253",90011,26.44305,14.5,17.5,29.4,35,21.25,25.25
"4254",90012,25.7170138888889,15,18,31,36.5,22.25,26.25
"4255",90013,26.0994444444444,15,18,27.5,33.5,20.75,25
"4256",90014,24.557125,16,19,26.5,32.6,20.55,25
"4257",90015,26.0934,15.8,18.9,26.7,33,20.55,25
"4258",90019,27.5835763888889,15,18.5,32.5,38,22.75,27
"4259",9002,16.2955555555555,20,22.7000000000007,35.5,39,27.25,30.5
"4260",90020,27.3329166666667,15,18.5,33,38,23.25,27.25
"4261",90021,25.4233333333333,15,18,29.5,35.5,21.5,25.75
"4262",90022,25.1079166666666,14.5,17.5,29.5,35.5,21.5,25.5200000000001
"4263",90023,24.5769444444444,14.5,17.5,30,35.5,21.5,25.75
"4264",90024,26.2131944444444,15,18.5,32,37.5,22.75,27
"4265",90025,27.2070833333333,14.5,18,32,37,22.25,26.25
"4266",90031,26.054375,15,18,30.5,36.5,22,26
"4267",90032,27.4673611111111,15,18,30.5,36,22,26.25
"4268",90033,27.5661111111111,15,18.5,33,38,23.25,27.5
"4269",90036,27.6208333333333,15,18,30,36,21.75,26
"4270",90037,21.96875,16,19,28,34,21.5,25.5
"4271",90038,26.5825,15,18,29.5,35.5,21.5,25.75
"4272",90039,26.1773611111111,15,18,30,35.5,21.5,25.75
"4273",90040,24.0554513888889,14.5,17.5,28.3,34,20.75,24.8200000000001
"4274",90042,24.5428819444445,15,18,28,34,21,25.25
"4275",90043,25.3784375,16,18.5,28,34.5,21.25,25.6000000000004
"4276",90044,27.9085777777778,14.5,18,31.2,36.5,22.25,26.3200000000001
"4277",90045,26.3159722222222,14.5,18,29.5,35.5,21.25,25.5
"4278",90048,25.7092972222222,15,18,29.5,35.5,21.25,25.5
"4279",90049,24.4125,15,18,27,32.5,20.25,24.5
"4280",90051,26.03875,15,18,28.5,34.5,21,25.3500000000004
"4281",90053,25.50625,15,18,30.5,36,22,26
"4282",90055,25.7052430555555,15,18,29.5,35.5,21.5,25.75
"4283",90056,27.4126736111111,15,18,31.5,37,22.5,26.5
"4284",90057,27.4126736111111,15,18,31.5,37,22.5,26.5
"4285",90058,25.7419791666666,14.5,18,30,36,21.75,26
"4286",90059,27.4444444444444,15.5,18.5,29.5,35,21.5,25.75
"4287",9006,15.2055555555556,20,23,37,40.5,28,31
"4288",90060,25.1745833333333,15,18,28.5,34.5,21.25,25.5
"4289",90061,23.2501736111111,15,18,28.5,34,21.25,25.25
"4290",90062,26.6976388888889,14.5,17.5,30,35.5,21.5,25.6000000000004
"4291",90063,26.821875,14.5,17.5,30.5,36,21.5,25.75
"4292",90064,24.6472222222222,15.5,18.5,28,34.2000000000007,21,25.25
"4293",90067,25.5445833333333,15.5,18,28,34,21,25.25
"4294",90069,25.1661805555556,16,18.5,28,34.5,21.25,25.75
"4295",9007,16.1594444444444,18,21,35.5,39,26.25,29.5
"4296",90070,25.4233333333333,15.5,18.5,27,33.5,20.5,25
"4297",90071,24.5330555555556,15.5,18,27.5,33.5,20.75,25
"4298",90077,26.2895833333333,15,18,29.5,35.5,21.5,25.5
"4299",90079,25.7068055555556,15,18,28.5,34.5,21,25.25
"4300",90080,24.8416666666667,14.5,18,30.5,36,21.75,25.75
"4301",90081,25.84875,15.5,18.5,29,35,21.5,25.75
"4302",90082,25.7507291666667,15.5,18.5,28.5,35,21.25,25.75
"4303",90083,29.6925,13.5,17,25.5,31,18.85,23
"4304",90084,26.2929513888889,15,18,29,35.5,21.25,25.5
"4305",90085,26,15,18,30,36,21.75,26
"4306",90088,27.0763194444444,14.5,17.5,30.5,36,21.75,26
"4307",90089,25.3333333333333,14.5,17.5,29,35,21.25,25.25
"4308",9009,17.0654166666667,19.5,22.5,37,40.5,27.75,30.75
"4309",90091,27.5291666666666,15,18.5,33,38,23,27.25
"4310",90092,28.0139583333333,15,18,30.5,36,21.75,26
"4311",9010,16.13875,18.5,21.5,35,38.5,26.25,29.25
"4312",90103,26.8255208333333,14.2,17.5,30.8,36.2,21.7,25.75
"4313",90134,23.5941916666667,14.5,17.5,28.5,34.5,20.75,24.75
"4314",90135,26.1917777777778,15,18.5,32.5,37.6400000000001,22.75,26.95
"4315",90147,24.3254791666667,14.5,17.5,29.5,35.5,21.25,25.45
"4316",90148,21.7972333333333,16.5,19,28,34,21.5,25.5
"4317",90162,25.2859027777778,15.5,18.5,27.5,33.5,20.75,25.25
"4318",90167,23.0475,15.5,18.5,29.5,35,21.75,25.75
"4319",90168,24.3211805555556,14,17,26.5,32,19.75,23.75
"4320",9017,17.1051388888889,20.5,23,33.5,37.5,26.5,29.5
"4321",90171,25.3222916666667,15,18,27.5,33.5,20.55,24.8
"4322",90172,25.9810416666667,15,18,29,35,21.25,25.5
"4323",90173,26.4812444444444,14.5,18,31.5,36.5,22.25,26.25
"4324",90174,25.8057638888889,14,17.3400000000001,28.5,34.5,20.75,24.75
"4325",9018,16.7718055555556,19.5,22.5,35.5,39.5,27,30.25
"4326",9020,16.5295486111111,19.5,22,36,39.5,27,30.25
"4327",9021,17.8417986111111,19.8,22.6,35.8,39.5,27.25,30.45
"4328",9023,15.7568055555556,18,20.5,34.5,38,25.5,28.75
"4329",9024,16.6133680555556,19.5,22.5,36.5,40.5,27.75,30.75
"4330",9025,16.7790972222222,20,22.5,36,39.5,27.5,30.5
"4331",9027,15.8536458333333,19.5,22.5,36.5,40,27.75,30.75
"4332",9028,16.6383333333333,19,22,36,39.5,27.25,30.25
"4333",9029,17.4725,19.5,22.5,36,39.5,27.25,30.5
"4334",9030,16.6516666666667,18.5,21.5,35.5,39,26.5,29.5
"4335",9031,16.7701388888889,19,22,36,39.5,27,30
"4336",9033,15.9702083333333,20,22.5,37.5,40.5,28,31
"4337",9034,19.6643777777778,20.7,23.7,35,39,27.4,30.8
"4338",9035,17.3184027777778,20.5,23,34,38,26.75,30
"4339",9036,15.858125,20.5,23,33.5,37,26.25,29.5
"4340",9037,16.7329166666666,19.8,23,37,41,28,31.2200000000001
"4341",9038,14.9981666666667,20.9,23,31.5,35.5,25.5,28.75
"4342",9039,15.6777430555555,19,22,35,38,26.5,29.5
"4343",9040,15.9095833333333,19.5,22,36.5,40,27.25,30.5
"4344",9044,16.471875,18.5,21.5,34.5,38,26.25,29
"4345",9045,16.4979166666667,20,23,34.5,38,26.75,30
